yrmo,sell,superid,source,propertytype,propertyzipcode,age,size,popdensity,bbb,caprate,bbbdev,yrqtr,latitude,longitude,reis_sector,region_code,REIS_Market_ID,Submarket_Number,Market_Submarket_ID,effective_rent_per_uom_amt,vacancy_pct
20226,306,9021485,mountain_seed,IN,83642,54,7250,901.2712484,0.05120026,0.055,0.129630975,20222,43.60475,-116.40377,Ind,R3,BS,,,7.25,0.078
20226,306,9070104,mountain_seed,IN,33881,27,6604,29345,0.05120026,0.055,0.129630975,20222,28.03051,-81.73303,Ind,R2,LL,,,5.47,0.08
20226,306,9073615,mountain_seed,IN,10475,3,4750,40931,0.05120026,0.055,0.129630975,20222,40.88298,-73.82938,Ind,R4,NY,,,18.65,0.01
20226,306,9036079,mountain_seed,IN,92025,52,15700,2267.913055,0.05120026,0.055,0.129630975,20222,33.12175,-117.09045,Ind,R3,SD,2,SD2,10.16,0.027
20226,306,9052682,mountain_seed,IN,95828,16,10639,4698.497767,0.05120026,0.055,0.129630975,20222,38.49685,-121.39248,Ind,R3,SO,6,SO6,5.56,0.052
20238,320,9034715,mountain_seed,IN,80235,40,120464,2079.945055,0.060190981,0.064,-0.063626297,20233,39.64983,-105.07998,Ind,R3,DE,8,DE8,6.82,0.056
20238,320,9048325,mountain_seed,IN,33782,54,9039,3873.304849,0.060190981,0.064,-0.063626297,20233,27.86722,-82.73304,Ind,R2,TA,1,TA1,6.51,0.029
20245,329,9023072,mountain_seed,IN,30253,21,9686,1017.682701,0.058690475,0.0625,-0.586371987,20242,33.43392,-84.16757,Ind,R2,AT,2,AT2,5.45,0.039
20245,329,9060637,mountain_seed,IN,91935,3,59438,8624,0.058690475,0.0625,-0.586371987,20242,32.71974,-116.87559,Ind,R3,SD,6,SD6,11.52,0.042
20245,329,9035551,mountain_seed,IN,33610,50,61000,2196.695603,0.058690475,0.0625,-0.586371987,20242,27.98143,-82.35149,Ind,R2,TA,5,TA5,6.64,0.027
20228,308,9074939,mountain_seed,IN,94601,60,7611,50294,0.05263062,0.0565,0.312532222,20223,37.77268,-122.22295,Ind,R3,OA,1,OA1,7.86,0.028
20246,330,9061098,mountain_seed,IN,1851,41,42904,9044.337927,0.057428389,0.0613,-0.545751908,20242,42.63586,-71.35132,Ind,R4,BO,5,BO5,8.89,0.039
20236,318,9031844,mountain_seed,IN,29650,36,40069,1813.493387,0.057817546,0.0617,0.137651613,20232,34.86579,-82.23143,Ind,R2,GN,,,4.97,0.067
20236,318,9053935,mountain_seed,IN,89122,46,19615,5036.906467,0.057817546,0.0617,0.137651613,20232,36.09905,-115.03895,Ind,R3,LV,,,8.69,0.057
20244,328,9012138,mountain_seed,IN,29172,27,40452,370.0768587,0.057716104,0.0616,-0.596800284,20242,33.93247,-81.0651,Ind,R2,CM,,,4.92,0.055
20226,306,9047526,mountain_seed,IN,55108,8,189746,3737.40458,0.05120026,0.0551,0.129630975,20222,44.97176,-93.17582,Ind,R5,MN,9,MN9,6.26,0.04
20238,320,9076301,mountain_seed,IN,75040,56,6080,59406,0.060190981,0.0641,-0.063626297,20233,32.91455,-96.62275,Ind,R1,DA,8,DA8,5.96,0.075
20236,318,9046558,mountain_seed,IN,33404,42,16560,3574.642393,0.057817546,0.0618,0.137651613,20232,26.80027,-80.09544,Ind,R2,PB,1,PB1,8.38,0.027
20235,317,9065159,mountain_seed,IN,90007,71,42400,16593.67397,0.056813179,0.0608,0.189537028,20232,34.02035,-118.27142,Ind,R3,LA,1,LA1,12.67,0.021
202212,312,9056612,mountain_seed,IN,45212,5,74613,5970.753958,0.060998088,0.065,0.242005527,20224,39.1812,-84.45642,Ind,R5,CI,1,CI1,4.34,0.067
202212,312,9010263,mountain_seed,IN,76065,29,85125,294.6540209,0.060998088,0.065,0.242005527,20224,32.49817,-96.99132,Ind,R1,DA,,,5.68,0.077
202212,312,9033510,mountain_seed,IN,84054,29,36176,1951.560429,0.060998088,0.065,0.242005527,20224,40.84287,-111.92147,Ind,R3,SC,,,7.53,0.089
202212,312,9016171,mountain_seed,IN,62232,20,27946,550.8763943,0.060998088,0.065,0.242005527,20224,38.62236,-90.05944,Ind,R5,SL,6,SL6,4.92,0.054
202212,312,9023332,mountain_seed,IN,1501,41,11184,1040.385736,0.060998088,0.065,0.242005527,20224,42.20886,-71.83076,Ind,R4,WC,,,7.13,0.16
202212,312,9066098,mountain_seed,IN,1581,113,8136,18272,0.060998088,0.065,0.242005527,20224,42.27023,-71.61265,Ind,R4,WC,,,7.13,0.16
202212,312,9032490,mountain_seed,IN,19711,35,8000,1874.228536,0.060998088,0.065,0.242005527,20224,39.69123,-75.69205,Ind,R2,WL,,,7.39,0.04
20224,304,9059707,mountain_seed,IN,90501,9,16899,7677.809388,0.045171659,0.0492,-0.117868947,20222,33.84524,-118.31333,Ind,R3,LA,5,LA5,11.01,0.017
20247,331,9049399,mountain_seed,IN,45209,43,30431,4051.033319,0.054864319,0.0589,-0.511253804,20243,39.16404,-84.42451,Ind,R5,CI,3,CI3,4.65,0.061
20232,314,9027828,mountain_seed,IN,83709,22,36450,1439.081914,0.055931057,0.06,0.045828255,20231,43.57783,-116.26098,Ind,R3,BS,,,7.52,0.127
20232,314,9048466,mountain_seed,IN,93722,32,13983,3902.797631,0.055931057,0.06,0.045828255,20231,36.81036,-119.87686,Ind,R3,FR,,,5.75,0.04
20232,314,9059809,mountain_seed,IN,89109,64,72882,7770,0.055931057,0.06,0.045828255,20231,36.13847,-115.17216,Ind,R3,LV,,,8.51,0.037
20232,314,9066645,mountain_seed,IN,89118,28,67082,19318,0.055931057,0.06,0.045828255,20231,36.08945,-115.19051,Ind,R3,LV,,,8.51,0.037
20232,314,9027914,mountain_seed,IN,97210,34,3950,1443.899204,0.055931057,0.06,0.045828255,20231,45.53894,-122.70048,Ind,R3,PO,3,PO3,7.63,0.04
20232,314,9047933,mountain_seed,IN,98003,37,7392,3800.223791,0.055931057,0.06,0.045828255,20231,47.29313,-122.31576,Ind,R3,SE,13,SE13,9.34,0.03
20232,314,9051128,mountain_seed,IN,98002,45,26846,4423.679061,0.055931057,0.06,0.045828255,20231,47.34026,-122.2262,Ind,R3,SE,13,SE13,9.34,0.03
20246,330,9048978,mountain_seed,IN,89081,30,22300,3987.945352,0.057428389,0.0615,-0.545751908,20242,36.24509,-115.09025,Ind,R3,LV,,,8.99,0.136
20225,305,9049590,mountain_seed,IN,93611,36,15030,4074.497544,0.049526127,0.0536,0.014046545,20222,36.83113,-119.6872,Ind,R3,FR,,,5.32,0.054
20237,319,9073815,mountain_seed,IN,46032,40,31448,42234,0.05882381,0.0629,0.031047815,20233,39.96599,-86.12933,Ind,R5,IN,9,IN9,5.54,0.042
202210,310,9051302,mountain_seed,IN,60176,44,13041,4452.623632,0.059621909,0.0637,0.396826498,20224,41.97104,-87.86198,Ind,R5,CH,8,CH8,5.92,0.041
20244,328,9033644,mountain_seed,IN,29223,28,12200,1965.542924,0.057716104,0.0618,-0.596800284,20242,34.04506,-80.93427,Ind,R2,CM,,,4.92,0.055
20244,328,9000486,mountain_seed,IN,82435,26,2209,13.85830713,0.057716104,0.0618,-0.596800284,20242,44.7535,-108.75058,Ind,R3,,,,14.57583333,0.127555556
20235,317,9018836,mountain_seed,IN,40299,49,143060,722.6040941,0.056813179,0.0609,0.189537028,20232,38.20462,-85.56481,Ind,R2,LO,,,5.28,0.045
20239,321,9018232,mountain_seed,IN,30906,14,13540,683.7886162,0.061911156,0.066,-0.099938399,20233,33.40236,-82.02441,Ind,R2,AA,,,3.25,0.057
20227,307,9031351,mountain_seed,IN,29418,37,51000,1745.513866,0.051504212,0.0556,0.228401058,20223,32.9354,-80.05642,Ind,R2,CN,,,7.02,0.049
20227,307,9035484,mountain_seed,IN,20876,34,5275,2186.996054,0.051504212,0.0556,0.228401058,20223,39.17615,-77.23858,Ind,R2,SM,2,SM2,9.32,0.041
202212,312,9048559,mountain_seed,IN,63123,21,8068,3926.734093,0.060998088,0.0651,0.242005527,20224,38.52855,-90.33023,Ind,R5,SL,2,SL2,4.92,0.054
20248,332,9051222,mountain_seed,IN,60070,4,151677,4442.254303,0.052696896,0.0568,-0.527753012,20243,42.10773,-87.90582,Ind,R5,CH,6,CH6,6.39,0.058
20238,320,9043246,mountain_seed,IN,19007,59,104974,3098.415958,0.060190981,0.0643,-0.063626297,20233,40.09684,-74.86506,Ind,R4,PA,2,PA2,6.58,0.034
20247,331,9063436,mountain_seed,IN,91303,54,5819,12415.62644,0.054864319,0.059,-0.511253804,20243,34.1965,-118.59556,Ind,R3,LA,6,LA6,12.23,0.05
20247,331,9036193,mountain_seed,IN,85714,42,57649,2280.656435,0.054864319,0.059,-0.511253804,20243,32.16427,-110.96316,Ind,R3,TC,,,6.91,0.119
20243,327,9031358,mountain_seed,IN,29418,2,10800,1745.513866,0.055859792,0.06,-0.564240266,20241,32.92514,-80.07119,Ind,R2,CN,,,7.38,0.128
20243,327,9039882,mountain_seed,IN,80907,41,24526,2706.929691,0.055859792,0.06,-0.564240266,20241,38.89975,-104.8459,Ind,R3,CS,,,9.61,0.047
20243,327,9069532,mountain_seed,IN,33150,69,37572,27811,0.055859792,0.06,-0.564240266,20241,25.84719,-80.20196,Ind,R2,MI,4,MI4,10.11,0.02
20243,327,9016729,mountain_seed,IN,53718,5,40800,585.6879454,0.055859792,0.06,-0.564240266,20241,43.05154,-89.28907,Ind,R5,MS,,,6.69,0.134
20243,327,9042483,mountain_seed,IN,98108,68,80531,2989.577766,0.055859792,0.06,-0.564240266,20241,47.5335,-122.32747,Ind,R3,SE,5,SE5,9.67,0.037
20243,327,9005930,mountain_seed,IN,95742,11,14179,155.6899462,0.055859792,0.06,-0.564240266,20241,38.56782,-121.25304,Ind,R3,SO,7,SO7,6.31,0.044
20243,327,9035521,mountain_seed,IN,22101,44,2656,2190.647218,0.055859792,0.06,-0.564240266,20241,38.93743,-77.17675,Ind,R2,SV,6,SV6,11.34,0.028
20243,327,9052985,mountain_seed,IN,22152,37,28391,4805.588285,0.055859792,0.06,-0.564240266,20241,38.78125,-77.23299,Ind,R2,SV,4,SV4,11.34,0.028
20243,327,9072459,mountain_seed,IN,85745,56,4200,37006,0.055859792,0.06,-0.564240266,20241,32.25144,-111.00646,Ind,R3,TC,,,6.8,0.117
201810,262,9055335,mountain_seed,IN,90810,7,48317,5486.111111,0.047854771,0.052,-0.210471977,20184,33.83246,-118.23878,Ind,R3,LA,5,LA5,7.29,0.029
20228,308,9029602,mountain_seed,IN,84020,6,1993,1578.916021,0.05263062,0.0568,0.312532222,20223,40.52698,-111.8738,Ind,R3,SC,,,7.36,0.081
20234,316,9018454,mountain_seed,IN,15601,29,1763,690.0900274,0.055714529,0.0599,0.150275891,20232,40.30231,-79.5228,Ind,R4,PI,3,PI3,5.25,0.029
20229,309,9032688,mountain_seed,IN,75056,18,46250,1895.50406,0.055805057,0.06,0.374899342,20223,33.04503,-96.94706,Ind,R1,DA,1,DA1,5.51,0.048
20229,309,9023129,mountain_seed,IN,34135,22,23836,1020.958166,0.055805057,0.06,0.374899342,20223,26.36784,-81.79824,Ind,R2,FM,,,7.75,0.017
20229,309,9017160,mountain_seed,IN,32256,51,54454,607.4472787,0.055805057,0.06,0.374899342,20223,30.21828,-81.56575,Ind,R2,JA,4,JA4,4.93,0.025
20229,309,9018829,mountain_seed,IN,40299,49,173708,722.6040941,0.055805057,0.06,0.374899342,20223,38.20307,-85.54511,Ind,R2,LO,,,5.02,0.046
20229,309,9018830,mountain_seed,IN,40299,44,92875,722.6040941,0.055805057,0.06,0.374899342,20223,38.2059,-85.56445,Ind,R2,LO,,,5.02,0.046
20229,309,9055078,mountain_seed,IN,40208,100,96531,5374.644453,0.055805057,0.06,0.374899342,20223,38.22041,-85.77421,Ind,R2,LO,,,5.02,0.046
20229,309,9054801,mountain_seed,IN,84101,28,20335,5277,0.055805057,0.06,0.374899342,20223,40.74986,-111.8984,Ind,R3,SC,,,7.36,0.081
20229,309,9046472,mountain_seed,IN,20785,59,156480,3553.527981,0.055805057,0.06,0.374899342,20223,38.91231,-76.89637,Ind,R2,SM,6,SM6,9.32,0.041
20229,309,9020667,mountain_seed,IN,95691,36,54518,836.5926497,0.055805057,0.06,0.374899342,20223,38.57123,-121.56587,Ind,R3,SO,5,SO5,5.78,0.044
20231,313,9040893,mountain_seed,IN,7080,36,6063,2816.845403,0.058301587,0.0625,0.113061599,20231,40.57181,-74.4309,Ind,R4,CJ,5,CJ5,7.74,0.021
20231,313,9020414,mountain_seed,IN,80127,24,29302,822.7965463,0.058301587,0.0625,0.113061599,20231,39.56976,-105.12781,Ind,R3,DE,8,DE8,6.68,0.048
20231,313,9047701,mountain_seed,IN,80229,26,15155,3768.55862,0.058301587,0.0625,0.113061599,20231,39.81546,-104.96851,Ind,R3,DE,3,DE3,6.68,0.048
20231,313,9054223,mountain_seed,IN,90755,46,6228,5082.147774,0.058301587,0.0625,0.113061599,20231,33.81885,-118.18292,Ind,R3,LA,5,LA5,12.56,0.018
20231,313,9023407,mountain_seed,IN,55449,21,8732,1041.662937,0.058301587,0.0625,0.113061599,20231,45.15838,-93.19044,Ind,R5,MN,5,MN5,6.6,0.037
20231,313,9024072,mountain_seed,IN,98335,32,13850,1117.312175,0.058301587,0.0625,0.113061599,20231,47.27598,-122.5826,Ind,R3,TM,,,9,0.043
20226,306,9046245,mountain_seed,IN,22153,45,25604,3518.331084,0.05120026,0.0554,0.129630975,20222,38.74223,-77.20936,Ind,R2,SV,4,SV4,10.13,0.023
20245,329,9017633,mountain_seed,IN,27284,1,68363,639.8958868,0.058690475,0.0629,-0.586371987,20242,36.08742,-80.06251,Ind,R2,GR,,,5.87,0.069
202311,323,9038190,mountain_seed,IN,77073,10,27150,2514.273325,0.062780899,0.067,-0.143451277,20234,30.00695,-95.39605,Ind,R1,HO,6,HO6,7.32,0.056
202311,323,9049384,mountain_seed,IN,46205,17,60000,4049.832295,0.062780899,0.067,-0.143451277,20234,39.83104,-86.12193,Ind,R5,IN,7,IN7,5.57,0.043
20224,304,9049579,mountain_seed,IN,85205,18,82412,4073.377619,0.045171659,0.0494,-0.117868947,20222,33.43746,-111.70305,Ind,R3,PX,5,PX5,7.18,0.054
20242,326,9025918,mountain_seed,IN,33991,1,102345,1273.061426,0.055224996,0.0595,-0.486637225,20241,26.63818,-82.00006,Ind,R2,FM,,,8.61,0.078
20244,328,9021657,mountain_seed,IN,89052,5,117265,909.3605547,0.057716104,0.062,-0.596800284,20242,35.99635,-115.10152,Ind,R3,LV,,,8.99,0.136
20244,328,9019063,mountain_seed,IN,55303,29,53083,734.5800317,0.057716104,0.062,-0.596800284,20242,45.2228,-93.42919,Ind,R5,MN,5,MN5,6.91,0.056
20234,316,9028282,mountain_seed,IN,30349,44,125723,1472.617958,0.055714529,0.06,0.150275891,20232,33.63013,-84.52884,Ind,R2,AT,2,AT2,5.23,0.045
20234,316,9011924,mountain_seed,IN,78666,46,84386,361.5705288,0.055714529,0.06,0.150275891,20232,29.8429,-97.96577,Ind,R1,AU,10,AU10,8.77,0.091
20234,316,9058245,mountain_seed,IN,1852,60,115461,6765.192812,0.055714529,0.06,0.150275891,20232,42.6188,-71.31656,Ind,R4,BO,5,BO5,8.6,0.04
20234,316,9012165,mountain_seed,IN,45371,24,23700,371.6851837,0.055714529,0.06,0.150275891,20232,39.88882,-84.139,Ind,R5,DN,,,4.04,0.158
20234,316,9029206,mountain_seed,IN,66062,24,7014,1557.725722,0.055714529,0.06,0.150275891,20232,38.8795,-94.75804,Ind,R5,KC,9,KC9,4.37,0.047
20234,316,9034383,mountain_seed,IN,23502,34,60840,2045.706371,0.055714529,0.06,0.150275891,20232,36.8646,-76.22811,Ind,R2,NF,,,7.06,0.069
20234,316,9025771,mountain_seed,IN,33469,54,8134,1262.69335,0.055714529,0.06,0.150275891,20232,26.96485,-80.09233,Ind,R2,PB,1,PB1,8.38,0.027
20234,316,9050820,mountain_seed,IN,85282,60,21000,4355.346756,0.055714529,0.06,0.150275891,20232,33.39178,-111.93967,Ind,R3,PX,4,PX4,7.96,0.094
20234,316,9055597,mountain_seed,IN,85034,53,7676,5582,0.055714529,0.06,0.150275891,20232,33.43471,-112.04786,Ind,R3,PX,1,PX1,7.96,0.094
20226,306,9062978,mountain_seed,IN,2148,54,33000,11796.78826,0.05120026,0.0555,0.129630975,20222,42.42165,-71.07547,Ind,R4,BO,2,BO2,7.72,0.025
20226,306,9016926,mountain_seed,IN,83687,6,28500,597.4169667,0.05120026,0.0555,0.129630975,20222,43.59884,-116.57554,Ind,R3,BS,,,7.25,0.078
20248,332,9064716,mountain_seed,IN,2127,11,348240,15742.07921,0.052696896,0.057,-0.527753012,20243,42.34069,-71.04876,Ind,R4,BO,1,BO1,8.96,0.039
202311,323,9026971,mountain_seed,IN,32771,41,31970,1367.823082,0.062780899,0.0671,-0.143451277,20234,28.78732,-81.29307,Ind,R2,OR,7,OR7,7.15,0.029
20224,304,9010248,mountain_seed,IN,19530,24,84486,294.3642292,0.045171659,0.0495,-0.117868947,20222,40.58343,-75.71273,Ind,R4,AN,,,7.03,0.043
20224,304,9010247,mountain_seed,IN,19530,17,384835,294.3642292,0.045171659,0.0495,-0.117868947,20222,40.58571,-75.71404,Ind,R4,AN,,,7.03,0.043
20224,304,9020776,mountain_seed,IN,18106,49,150000,849.7594671,0.045171659,0.0495,-0.117868947,20222,40.5884,-75.60687,Ind,R4,AN,,,7.03,0.043
20224,304,9028313,mountain_seed,IN,18020,27,526260,1478.132003,0.045171659,0.0495,-0.117868947,20222,40.67778,-75.37036,Ind,R4,AN,,,7.03,0.043
20224,304,9034632,mountain_seed,IN,18109,39,45600,2065.633768,0.045171659,0.0495,-0.117868947,20222,40.63976,-75.44736,Ind,R4,AN,,,7.03,0.043
20224,304,9034633,mountain_seed,IN,18109,39,45600,2065.633768,0.045171659,0.0495,-0.117868947,20222,40.64017,-75.44613,Ind,R4,AN,,,7.03,0.043
20224,304,9034634,mountain_seed,IN,18109,39,45600,2065.633768,0.045171659,0.0495,-0.117868947,20222,40.64057,-75.4449,Ind,R4,AN,,,7.03,0.043
20224,304,9034635,mountain_seed,IN,18109,41,45600,2065.633768,0.045171659,0.0495,-0.117868947,20222,40.64097,-75.44368,Ind,R4,AN,,,7.03,0.043
20193,267,9066589,mountain_seed,IN,85013,12,43314,19314,0.043662314,0.048,-0.101143685,20191,33.50944,-112.08277,Ind,R3,PX,3,PX3,5.58,0.136
20193,267,9043015,mountain_seed,IN,23228,18,6852,3053.665506,0.043662314,0.048,-0.101143685,20191,37.63784,-77.49609,Ind,R2,RI,1,RI1,3.87,0.08
20243,327,9032263,mountain_seed,IN,1752,1,120178,1845.147376,0.055859792,0.0602,-0.564240266,20241,42.36753,-71.57135,Ind,R4,BO,6,BO6,8.84,0.039
20243,327,9040710,mountain_seed,IN,75028,17,27490,2787.930807,0.055859792,0.0602,-0.564240266,20241,33.07181,-97.06537,Ind,R1,DA,1,DA1,6.08,0.075
202310,322,9019174,mountain_seed,IN,33905,41,1890,742.5572928,0.063146465,0.0675,-0.109048119,20234,26.70535,-81.74355,Ind,R2,FM,,,8.57,0.085
202310,322,9024293,mountain_seed,IN,1747,20,8600,1143.105782,0.063146465,0.0675,-0.109048119,20234,42.10585,-71.51939,Ind,R4,WC,,,7.66,0.096
20228,308,9047393,mountain_seed,IN,94538,26,52232,3714.493986,0.05263062,0.057,0.312532222,20223,37.49324,-121.95115,Ind,R3,OA,4,OA4,7.86,0.028
20228,308,9066456,mountain_seed,IN,8110,60,48650,19008,0.05263062,0.057,0.312532222,20223,39.96905,-75.05236,Ind,R4,PA,4,PA4,6.06,0.037
202210,310,9051156,mountain_seed,IN,77092,25,35200,4430.803571,0.059621909,0.064,0.396826498,20224,29.82204,-95.4802,Ind,R1,HO,7,HO7,6.91,0.052
20235,317,9031015,mountain_seed,IN,33563,68,59291,1725.660122,0.056813179,0.0612,0.189537028,20232,28.0117,-82.13801,Ind,R2,TA,5,TA5,6.42,0.03
20229,309,9015296,mountain_seed,IN,27587,31,44100,506.527465,0.055805057,0.0602,0.374899342,20223,35.91943,-78.54567,Ind,R2,RD,4,RD4,7.34,0.037
20223,303,9070456,mountain_seed,IN,1821,41,58000,30310,0.039296009,0.0437,-0.262359409,20221,42.54885,-71.28411,Ind,R4,BO,5,BO5,7.17,0.031
20224,304,9031927,mountain_seed,IN,20109,18,3077,1818.692045,0.045171659,0.0496,-0.117868947,20222,38.77847,-77.55405,Ind,R2,SV,3,SV3,10.13,0.023
20196,270,9049003,mountain_seed,IN,91768,44,7620,3992.716763,0.038038365,0.0425,-0.278361684,20192,34.05612,-117.80117,Ind,R3,LA,4,LA4,7.35,0.03
20236,318,9035715,mountain_seed,IN,97015,21,10000,2215.777526,0.057817546,0.0623,0.137651613,20232,45.4088,-122.52457,Ind,R3,PO,7,PO7,7.78,0.038
20244,328,9033309,mountain_seed,IN,1832,2,32629,1942.072366,0.057716104,0.0622,-0.596800284,20242,42.78625,-71.12513,Ind,R4,BO,4,BO4,8.89,0.039
20234,316,9055885,mountain_seed,IN,80204,137,14391,5661.154054,0.055714529,0.0602,0.150275891,20232,39.72972,-104.99874,Ind,R3,DE,4,DE4,6.76,0.051
20229,309,9069261,mountain_seed,IN,94103,118,24663,27170,0.055805057,0.0603,0.374899342,20223,37.77423,-122.40155,Ind,R3,SF,1,SF1,12.06,0.031
20227,307,9022270,mountain_seed,IN,44240,36,61448,942.8010341,0.051504212,0.056,0.228401058,20223,41.1375,-81.37994,Ind,R5,AK,,,5.07,0.091
20227,307,9024942,mountain_seed,IN,2038,50,165000,1188.12439,0.051504212,0.056,0.228401058,20223,42.06194,-71.42823,Ind,R4,BO,7,BO7,8.07,0.028
20227,307,9072049,mountain_seed,IN,89102,36,11577,35759,0.051504212,0.056,0.228401058,20223,36.13132,-115.1887,Ind,R3,LV,,,8.17,0.026
20227,307,9055667,mountain_seed,IN,92614,55,114084,5599.095023,0.051504212,0.056,0.228401058,20223,33.69996,-117.84873,Ind,R3,OC,9,OC9,9.48,0.012
20231,313,9053345,mountain_seed,IN,89014,28,61480,4870.976253,0.058301587,0.0628,0.113061599,20231,36.04198,-115.02889,Ind,R3,LV,,,8.51,0.037
20238,320,9013330,mountain_seed,IN,83714,63,8243,416.3161458,0.060190981,0.0647,-0.063626297,20233,43.64786,-116.27935,Ind,R3,BS,,,7.75,0.153
20224,304,9070046,mountain_seed,IN,85743,30,95210,29144,0.045171659,0.0497,-0.117868947,20222,32.35171,-111.0848,Ind,R3,TC,,,5.85,0.08
20243,327,9005931,mountain_seed,IN,95742,42,4800,155.6899462,0.055859792,0.0604,-0.564240266,20241,38.57714,-121.26274,Ind,R3,SO,7,SO7,6.31,0.044
201812,264,9027143,mountain_seed,IN,94545,96,10906,1379.15506,0.048452565,0.053,-0.046569762,20184,37.64937,-122.11994,Ind,R3,OA,3,OA3,6.09,0.084
20225,305,9034827,mountain_seed,IN,63146,17,48338,2090.142857,0.049526127,0.0541,0.014046545,20222,38.7033,-90.4262,Ind,R5,SL,2,SL2,4.63,0.068
20236,318,9057935,mountain_seed,IN,33023,59,3608,6597.073778,0.057817546,0.0624,0.137651613,20232,25.9915,-80.20783,Ind,R2,FL,1,FL1,9.33,0.022
20238,320,9035767,mountain_seed,IN,75115,43,2400,2228.163749,0.060190981,0.0648,-0.063626297,20233,32.57778,-96.825,Ind,R1,DA,14,DA14,5.96,0.075
20224,304,9073554,mountain_seed,IN,84081,11,143236,40732,0.045171659,0.0498,-0.117868947,20222,40.58243,-112.03819,Ind,R3,SC,,,7.08,0.078
201810,262,9059289,mountain_seed,IN,90640,37,49704,7366.505712,0.047854771,0.0525,-0.210471977,20184,33.99713,-118.12392,Ind,R3,LA,2,LA2,7.29,0.029
20246,330,9042785,mountain_seed,IN,84041,36,33147,3023.169162,0.057428389,0.0621,-0.545751908,20242,41.08273,-111.97312,Ind,R3,SC,,,8.07,0.136
20236,318,9035745,mountain_seed,IN,48193,47,64030,2223.914591,0.057817546,0.0625,0.137651613,20232,42.17458,-83.17414,Ind,R5,DT,4,DT4,5.17,0.033
20236,318,9042932,mountain_seed,IN,66203,46,30000,3049.832829,0.057817546,0.0625,0.137651613,20232,39.03255,-94.69575,Ind,R5,KC,8,KC8,4.37,0.047
20244,328,9023197,mountain_seed,IN,29316,16,13025,1023.237658,0.057716104,0.0624,-0.596800284,20242,35.05079,-81.9844,Ind,R2,GN,,,5.12,0.071
20244,328,9027011,mountain_seed,IN,46241,57,194166,1369.196429,0.057716104,0.0624,-0.596800284,20242,39.74248,-86.23093,Ind,R5,IN,4,IN4,5.62,0.05
20244,328,9056973,mountain_seed,IN,55106,10,35358,6084.698823,0.057716104,0.0624,-0.596800284,20242,44.96489,-93.05997,Ind,R5,MN,4,MN4,6.91,0.056
20239,321,9052058,mountain_seed,IN,1702,68,69391,4597.874444,0.061911156,0.0666,-0.099938399,20233,42.27507,-71.43606,Ind,R4,BO,7,BO7,8.69,0.04
20231,313,9063574,mountain_seed,IN,90247,63,9700,12649.70698,0.058301587,0.063,0.113061599,20231,33.88005,-118.30639,Ind,R3,LA,5,LA5,12.56,0.018
20248,332,9024903,mountain_seed,IN,80026,3,420330,1183.559923,0.052696896,0.0574,-0.527753012,20243,39.97676,-105.08793,Ind,R3,DE,1,DE1,6.99,0.052
20223,303,9049469,mountain_seed,IN,95838,43,81720,4055.151114,0.039296009,0.044,-0.262359409,20221,38.6424,-121.46739,Ind,R3,SO,4,SO4,5.39,0.057
202312,324,9057735,mountain_seed,IN,85301,39,2407,6488.459879,0.060295067,0.065,-0.237227143,20234,33.53333,-112.18634,Ind,R3,PX,7,PX7,8.2,0.093
202311,323,9041955,mountain_seed,IN,50322,6,80000,2929.480628,0.062780899,0.0675,-0.143451277,20234,41.61333,-93.71897,Ind,R5,DM,,,5.64,0.159
202311,323,9029286,mountain_seed,IN,55110,8,23979,1563.713919,0.062780899,0.0675,-0.143451277,20234,45.08641,-93.05062,Ind,R5,MN,4,MN4,6.8,0.051
202311,323,9047469,mountain_seed,IN,32806,52,12741,3726.726727,0.062780899,0.0675,-0.143451277,20234,28.51496,-81.38193,Ind,R2,OR,4,OR4,7.15,0.029
20232,314,9039752,mountain_seed,IN,76011,65,15251,2694.870835,0.055931057,0.0607,0.045828255,20231,32.76277,-97.05784,Ind,R1,FW,4,FW4,5.39,0.045
20242,326,9067695,mountain_seed,IN,8876,1,311040,22179,0.055224996,0.06,-0.486637225,20241,40.59976,-74.68433,Ind,R4,CJ,7,CJ7,8.05,0.046
